Info,Anzahl
"getraut zu Niederhasli (""cop. zu Niderglatt"")",1
sesshaft zu Schlieren,1
Jung Wäber,2
Benedict Wydeman,1
"Eine elende Ehe. Er wollte vom Trautag ""ihro nichts begehren noch mit ihro ehelich sich erzeigen"".",1
nat. 21. März 1728,1
beide verpfründet zu Sankt Moritz [Spanweid],1
"NB. sind gescheiden. Hanß hat seither zwei andere Weiber, Anna einen Man zu Zürich 1660.",1
Rudi Fry der alt,1
Hintersäss zu Wald,1
mit Zustimmung von Herrn Pfarrer Maag,1
Kräutlers,1
Christen Buman,1
im dritten Grad verwandt. Sein Bruder Marx Maurer heiratet am gleichen Tag ihre Schwester Susanna Bünzli.,1
Geörg Wyß,1
der alt by dem Oschwaldt,1
+ 23. Juni 1823,1
v. Ottenhausen d. Pf. Pfäffikon,2
b. 7. Aug. 1746,1
Mit Bewilligung zu Uster getraut.,2
"von Winkel, der Pfarr Büllach",2
Heinrich Burkhards Sohn,1
Jörg Ress,1
Heinrichs des Ehgaumers lediger Sohn,1
Christen Bündtner bey der Zehndentrotten,2
vid. 3tia vice,1
3[0]J. [Fehlstelle],1
Witwer der Anna Kippenhan,1
"Hans Casper Walle von Hasle im Wyssland Berngepiets. [Form Walli 1592 bei Rudolf Jaun, Oberhasli]",1
Eemal Ritter genannt,1
des Josen,1
b. d. 27. Ap. 1767,1
"getraut zu Zürich (""cop. in der Stat"")",1
"getraut zu Zürich beim Grossmünster, um 6 Uhr (""h. 6. f."")",1
"""auf obren Wolfensperg""",1
b. d. 13. Aug. 1758,1
h. 6. cop.,2
der jüngere Richter,1
Ex Senatûs decreto,1
der Obermüller,1
b. 5. Nov. 1761,3
Wittfrau Sohn ab dem Wolfensperg,1
Maurer Jören-Johanneßen sel. filius,1
Nachtrag am Jahresende 1735,1
Knuß. Keine Trauung (Eintrag gestrichen). Noch nicht verkündet,1
Thurthaler,7
"""Hr. Reichs Untervogt Hß. Ulerich [recte Hans Rudolf] Egg von InRiken"" [Zell]",1
"H. Uli Furrer, der Pfyffer",1
vom Katzensee,1
Kastenvogts Sohn,1
im Wolffenzed.,1
"""von Schwellbrun L. Cant. Appenzell""",1
"Jakob Spörris ""genant Krießis"" Sohn, ""hinder Gryffenberg""",1
"""zu Tachslatten""",1
"aus der Apotheke (""Hr. Doctor Joh. Heinrich Lavater auß der Apothek"")",1
nat. 4. Sept. 1738,1
nat. 25. Jan. 1767,1
villicus in Hern H. Eschers Gut,1
V. Opfikon der Pfr. Kloten,1
Heinrich Sommers Sohn,1
"""10. Apr.""",1
"""NB. Erklährten sich vor Lobl. Ehgericht einander zu behalten. Den 5. 8bris. Laut Urtheil.""",1
"geschieden (""ein abgescheidner"")",2
"getraut zu Gebenstorf AG (""zu Gebistorf bey Brugg im Berngeb."")",1
Verweis auf die frühere Trauung am 13. März 1781,1
B. den 15. 9bre 1707,1
"ward nach Luzern an die gesezgebenden Räthe geschrieben u. durch B. Agent Thomas Schneebeli überbracht"". ""ward nichts draus.""",1
Jacob Büeler ußm Sennwald,1
"Verkünddatum. ""Sind frühzeitig zusammen kommen.""",1
N. 22. Sept. 1771,1
nat. 25. Aug. 1752,1
im Loch sonst genant Bruderhauss,1
B. den 30. 7bre 1738,1
Hans Streulis sel. Sohn,1
Jagly Küny,1
Hansen Sohn an der Müligass,3
"""Wetter""",1
"Junghans Albrechts ""gnt. Schnyder Jghß."" Sohn",1
getraut zu Wil. Er hat den Monturschein vom Schloss Teufen.,1
Underwilen am Zürichsee,1
von Unter Wezikon der Pfarr Goßau,1
Fysibach,21
"""cum venia nostri praefect. Kyburgensis"")",1
"vgl. auch YY 1.120, fol. 20 r (10. Februar 1648): von Ebingen, ""Würtenbergergebiets""",1
gleicher Eintrag am 19. Jan. 1706,1
getraut am 19. Dez. 1772 (siehe die Anmerkungen dort) mit Barbara Kuhn (gestorben 2. Nov. 1796) von Bisikon (Illnau),1
Offeron,1
"VDM und Katechist (""Cat."") zu Leimbach",1
alt Dorfmeier,3
Wilhelm Sennen Sohn,2
von Hetschweil,1
getraut von Herrn Diakon Wirz auf Kilchberg,2
"Hans Jakob Stierlis ""im Räbstel"" Sohn",1
mit Vorwissen des Ehegerichts,1
"""neü erwählter Pfarrherr dißer ansehnnlichen Pfahr Gemeind [Eglisau]",1
Leutnant in Holland,1
im Homburg,2
"Mr. Heinrich Guyers, Schuhmachers, nachgelassener Sohn",1
getraut zu Wil (auf dem Rafzerfeld),1
Leenhard,1
Heini Sigl,1
Heyni Fry der alt,1
Mr. Hans Konraden Sohn,1
"Zwey schöne Paar, in meiner Absenz. [Trauung am gleichen Tag wie Rudolf Ryffel und Elisabeth Künzli]",1
Kull,1
Filius Herrn Stetrichter Friesen sel.,1
Bapt. 6. Febr. [17]74,1
"getraut zu Hüttwilen, mit schlechten Ehren",1
auß dem Krantz,1
"beide ""der Pfarr Lauffen""",3
Hansen des Schuhmachers Sohn. Sein Sohn Salomon Trüb heiratet am 16. April 1736 Barbara Bünzli (nachfolgender Eintrag).,1
dictus Briefli,2
am 1. Jan. Brautbrief gegeben (ohne hier verkündet zu werden),1
gz beim Grossmünster,1
ist jetzt in der Haumühle,1
d. 31. Junii [sic],1
auf Gtsp.,2
"Bäcker (""Beck"")",1
uff der Buoh,1
von Wald uß der Hub,1
"Schumachers, gnt. Neüwpur Sohn. Sein Vater verspricht, Frau und Kind seines Sohnes zu erhalten, falls sein Sohn stirbt oder seine Familie sitzen lässt.",1
"Hans Sennen ""ab Püntenars"" Sohn",1
getraut in der späteren Morgenpredigt,3
b. 20. Febr. 1729,1
"""im Freckmündt""",1
"getraut zu Wetzikon. Marginalie: ""Crimen falsi vorgangen laut ehegerichtl. Schriben""",1
[bapt.] den 13. Junii 1723,1
Hauptmann und Stiftschreiber,1
"Mr., Hafner zu Pfäffikon",1
Acheret,1
"""aus dem Thalhause""",2
"Eintrag nach dem 24. Okt., ohne Datum und ohne Nennung des Einkaufsgelds von 5 Pfund.",1
nat. 12. Febr. 1732,2
pastor l[oci].,1
"""gen. Gygerli""",1
Sein Bruder Felix Isler heiratet am gleichen Tag.,1
Kirchenpfleger und Grafschaftsfürsprech,1
bapt. 30. May 1762,1
Batt Wilhelm Werli,1
"aus der alt Riedtmatt, der Pfarr Hausen",1
"wohnhaft und sesshaft bei seinem Vetter Melchior Berli auf Meiner Gnädigen Herren Lehenhof zu Egliswil in der ""Pfarr"" Seengen, Berner Gebiets",1
des Schneiders sel. Sohn,1
"beide ""der Pfarr Aawangen""",1
Schmidh.,1
Spä,1
N. 9. Febr. [17]77,1
Hans Spörris des Zimmermanns Sohn,1
"aus der ""Pfar"" Wagenhausen",1
Stöffels sel.,2
b. 28. März 1728,1
obiit 21. Herbstm. 1723.,1
"""Molitor, Molitoris filius""",1
"mit Bewilligung des Rates (""3 gr. perm. A. M."")",2
gebohren den 18. 7bris 1701,1
"aus der ""Pfarr"" Egg",1
Schuster Hans Heinrich Hotzen Sohn,1
der Waßerbrenner,1
Büchsenschäfter,1
"Mr., Schlosser",185
"genannt ""Printz""",1
"""von Zünikon, der Pfarr Elgg""",1
Richter und Kirchmeier,1
"""genant oberen Fuchßen""",1
"""H. Hans Haller""",1
"Amtstrommler (""Amts-Trommenschlager"")",1
"""Meistershusenn""",1
Trottmeisters Sohn,1
"""Bebia""",1
"im Loh, der Pfarr Albisaffolteren",1
nat. den 6. 10ber 1691,1
aus der Pfahr Cappel,1
"Herr. Getraut von Herr Franz Wirz., ""Cant. 1"".",1
über 70 Jahre alt,1
getraut zu Regensdorf (mit Bewilligung des Ehegerichts),2
Herrn Untervogts Sohn,8
"""von Altorff""",5
Vieharzt Rudolf Honeggers Sohn,1
auß der Pfar Capel,1
"getraut zu Zürich in einer Frühpredigt, ""wegen offenb. Schwangerschaft""",1
getraut um 10 Uhr,24
Trauung durch Hartmann Heidegger. Vom Ehegericht Zürich am 12. Mai 1629 wieder geschieden.,1
mit recommendation,1
Jacoben in der Schneit,1
M. Jörg Geuwschell der Tuchmann,1
"""H. Andreas Rüdinger""",1
Hauptmann und Pfleger der Tischmacher,1
Hanßi Wisers Sohn,1
Schumacher oder Spaltenstein,1
von Öttlikon der Pfarr Otelfingen,1
Schlosser,168
laut ehegerichtlicher Erkenntnis,4
"a. Lbi. sel."" [?]",1
"Burger von Zürich, sesshaft auf der Rietmühle (Dinhard) [Vorname aus dem Ehebuch Dinhard ergänzt]",1
"Dießere habend den frühzeitigen Beyschlaf bekennt, sollend deßwegen abgestrafft werden.",1
"Kaspar Lipsen (""Gründels"") Sohn",1
in der Breitenmatt,1
wohnt auf dem Katzenrütihof,2
"v. Bachenbülach, Pfrr. Bülach",3
"getraut um 10 Uhr, ""Sine conc[ione].""",1
v. Müllheim,1
Pfarrer zu Weisslingen,2
wegen Krankheit des Altstetter Pfarrers Trauung durch Herrn Reutlinger,1
Veründdatum,1
am Pfingstdienstag,1
"""v. Breiten bey Hadl.""",1
natus d. 6. Febr. 1724,1
an der Ley Gaß,1
"""J. Josue Grebel""",1
Hans Jörgs sel.,1
"getraut zu Urdorf (""Udorff"") ungeachtet der Protestation der Gemeinde durch mich beim Ehegericht ""wegen augenscheinlicher Gefahr, eine elende Familie zu bekommen"", auf Erlaubnis des Ehegerichts.",1
neuer Müller in der Binzmühle,1
verkündet 16. Jan.,53
getraut zu Zürich [In den Kirchenbüchern Zürich (Predigern) und Zumikon heisst er Heinrich Waser.],1
"""Stelzer""",1
"Heinrichs, Schmieds zu Niedersteinmaur,Sohn",1
"""dermalen"" zu Obermettmenstetten",1
"mit Bewilligung des Ehegerichts (fMP"")",1
dermahlen in der Talmühle der Gemeinde Bachs,1
"Eltern: Johannes Koller, Katharina Winkler",1
"""H. Paulus Steinbrüchel""",1
Jonas Steinmanns sel. Sohn,1
jetzt Soldat bei der Stadtwacht in Zürich,1
v. Weilheim aus dem Würtemb. Balinger A[mt].,1
getraut zu Wollishofen. Sein Bruder Felix Ott heiratet am gleichen Tag.,1
alt Sigrist,1
Tebußen Sohn,1
ab dem Ottenberg der Herschafft Winfelden,1
Vogts Sohnssohn,1
"getraut in der Donnerstag-Predigt (""Donnstag-Predigt"")",1
"verkündet 19., Okt.",1
"""H. Johann. Jacob Ziegler""",1
Hans Konrads sel. Sohn,6
b. 19. Sept. [17]69,1
"""NB. vide infra den 18. Xbr. 1741 waren gescheiden.""",1
bapt. d. 15. Aug. 1760,1
getraut laut Distriktgericht,1
"""auf Heimlishalden""",2
Turtaler,1
"genannt ""Ungerschi""",1
Jakob Wettsteins des Ehgaumers Sohn,1
im unteren Gfäll,2
Hanßli Ammanns,1
Hirt,6
"geschieden (""ein abgescheidener"")",1
Eintrag zwischen 21. Juli und 28. Okt.,1
des Lähenbauren Sohn,1
conjug.,1
"v. Dachsen, der Pfarr Lauffen",1
hat sich auch daselbst haushablich niedergelassen.,1
der Böttin,1
"Schneider. Sein Bruder ""Jörg"" Stutz heiratet am gleichen Tag.",1
Bemerkung wegen Frömmigkeit.,1
Auf Begehren von Pfarrer Anhorn in Veltheim getraut.,1
Herrn Pfarrers von Stäfa sel. Sohn,2
Heinrichen sel.,24
"Mr., Rotgerber, Herrn Amtmanns Sohn",1
Rodman,3
auf dem Hof Schachen,1
"getraut zu Kilchberg (""zu Kirchberg"")",1
"des Neü-Bauren Sohn""",1
Eintrag Ende 1724,1
"Wollkämbler (""Wullenkämbler"")",1
bapt. d. 15. Jul. 1748,1
Oberforster,1
getraut zu Zürich (wurden vom Ehegericht zusammen erkannt und in der Stadt am 18. Jan. 1765 getraut),1
rog. D. Diac. Abbat.,1
b. 18. März 1696,1
"Eltern: Herr Kaspar Scheuchzer, Frau Magdalena Schmid",1
mit Bewilligung Herrn Pfarrers von Lustdorf,1
Krömer,1
[bapt.] 25. 7ber 1707,1
"""aus dem Rennweg, der Gemeind Bubigheim""",1
getraut zu Zürich beim Grossmünster (Nachtrag Ende November 1712),1
Stachius,1
Testis Hr. Spitalmeister Schintz,2
"Dieses ""Völkhli"" hat ""ihr Ehr vor offentlichem Kilchgang vermuthwillet. Ehegerichtliche Erkenntnis.",2
"mit Bewilligung des Ehegerichts, das sie auch wegen ""Leichtfertigkeit"" büsste.",1
"von Dettweil, der Pfarr Andelfingen",1
Eintrag im Dezember 1647,1
"""beide von Wädischwil ab gissen Rütty""",1
"seine zweite Ehe (""die andere Ehe"")",1
Henau,1
praecept. Tig.,1
"prokl. Sonntag, 28. August, getraut am Dienstag darauf, ""wylen sy keine Mahlzyt gehalten"".",1
Lts.,1
Felix Hausers sel. Sohn,2
Waser g. Newhuser,2
von Mullis,1
Bebiee,1
bapt. den 21. Jun. 1696,1
"""Obrister""",1
alt Kloster Baur,1
Friedrichs,1
Melchior Bergers des Zieglers Sohn,1
Guhyer,1
"""Hs. Heirechen sel. Sohn""",1
Johannes Hofstetters sel. Sohn,1
B. den 10.Jul. 1681,1
"""H. Cunradt Grebel""",1
"nat. 1747, 5. Apr.",1
auf Sonntag nach Othmar,1
Rapolt,2
"""im Brunnensteig""",1
von Onolzbach,1
Eintrag vor dem 26. Jan.,1
Ulis Hansen,1
nat. 6. Sept. 1752,1
"""von Claris""",1
aus der Pfar Hinweil,1
"Schuladjunkt (""Schul Adjunctus"")",1
"von ""Schwertzenbach""",1
"mit Bewilligung des Ehegerichts und auf Abstrafung, wegen des unehelich gezeugten Kindes",1
Dutlins Sohn,1
"Nachtrag: ""Mort. den 25. 7br. 1774.""",2
späterer Zusatz: Albrechts,1
usm Thal,1
"""in der Luchs-Grub""",1
aet. 26 J. 7 M.,1
Jörg ab Egg,1
Üzigkon,1
"""Schulm. Hs. Caspar Pfister aus der Chalch Tharen allhier""",1
"getraut zu Adelboden (""sind hier proclamirt und in Adelboden Bernens. ditionis copulirt worden."")",1
"getraut zu Buchberg. Gegen die Ehe war protestiert worden. Sie haben bereits zusammen ein uneheliches Kind gezeugt, haben sich wieder fleischlich vermischt und wollen nicht voneinander lassen.",1
"""den 5. dito"" [Februar]",1
Brotvater im Spital im Unterhaus,1
"getraut zu Dussnang (""in Dußl."")",2
getraut zu Amsterdam,1
Test. Pastor Kusnacensis,1
Hans Berchtolden sel. Sohn,2
Ratsherr und Quartiermeister Hans Jakobs Sohn,1
b. den 28. 8bris 1738,1
"Heini Weissen Sohn. Sind zu früh ""zusammen geschloffen"". Der Pfarrer holte Rat in Zürich.",1
"getraut zu Bäretswil ""weilen in der Nacht zuvor das Wätter in den Thurn und Kilchen geschlagen und übel gschadt.""",1
Kauffhrn.,1
Hans Uoly von Wyßlingen,1
Freiamtsweibels Sohn,1
Eiperg auß der Gmeind Sehen,1
verkündet 7. Juni zu Sankt Peter,1
"""Expect."" (Exspektant)",1
nat. 7. Mai 1738,1
Jerg Ren,1
"vgl. auch YY 1.144, S. 241 (23. August 1661): von Bargen bei Aarberg.",1
auf dem Geissbühl [Küsnacht],1
Hans Konrad Wipfen Sohn,1
im Häüßlin,1
getraut zu Zell (mit Bewilligung des Pfarrers von Elgg),2
"ausführliche Bemerkung wegen nicht zustande gekommener Trauung (Entscheid der Gnädigen Herren, 50 Pfund Busse)",1
verkündet Dietikon 29. Febr. (sic),1
b. d. 27. Dec. 1772,1
Konrads des Schuhmachers sel. Sohn,1
"Imo [primo] cop. 27. Nov. 1786""",1
des Proselyten,1
"getraut ""den 31. [Jun.]"" [sic]",1
Hans Wannenmacher,1
bapt. d. 26. Jul. 1729,1
auf Bitte von Herrn Camerarius Waser zu Dinhard,1
"Conradts. Offensichtlich sein Bruder (""Frater"") Rudolf Haab heiratet am 29. Aug. 1752.",1
Diese Ehe ist wegen Hurey der Bleülerin wider aufgelöset worden eodem mense. Hernach v. Lobl. Ehegericht ohne 2te Copul. wieder bestätet worden.,1
"""Sine Concione""",1
aet. 29 mens. 9 F.,1
"der junge Färber (""Ferwer jung"")",1
"getraut zu Lichtensteig (""cop.zu Liechtensteg im Toggenburg"")",1
Sunnenman,1
im Heßen,2
wohnhaft zu Niederwil,1
Bastian,3
Ulrichs sel.,5
"""H. Hans Jacob Frieß""",1
"Hansen auf dem ""Hütter Boden"" Sohn",1
von Affholtrangen,1
Thomann,6
blutsverwandt im dritten Grad,1
Lëntz,1
cogn[omine]. Kleibub,1
K. Hans Mugler [Kleinhans?],1
Hartmanni sel. filius,1
Treier,1
Burger und Barbierer,1
Hermanns sel. Sohn,1
alt Dorfmeiers,1
Eintrag vor dem 2. Mai,1
Wolfgangen Hanßen Sohn,1
Feldschreiber,81
Bapt. 29. Aug. 1752,1
Jakob Hünis sel.,1
Richli,1
[bapt.] 26. Horn. 1665,1
auß dem Oschblat diser Pfarr,1
"""v. Uewisen der Pfrr. Lauffen""",1
"v. Riedt, Pfrr. Steinmaur",1
Francisc Lepfi,1
cop. f. M. p. h. 6.,1
getraut zu Wattwil,6
"Mr., Spengler (""Spengeler"")",3
juv.,1
[bapt.] 5. Juli 1769,1
"spätere Bemerkung: ""soll in Wien sein als Seidendrucker u. mehrere Kinder haben.""",1
im undren Wolfbühel,1
"Gebhard Hellers genannt ""Singer"" Sohn",1
Jagli Ernsten Maulis sel. Sohn,1
"""Hrn. Diaconen zum Silberschild fil.""",1
b. 23. Oct. 1763,1
Guher,1
frühzeit.,2
"""auf dem Zehnden Keller""",1
Schloß Rebm.,1
"""genant Gugach""",1
sesshaft zu Kollbrunn,1
"getraut zu Rümlang (auf Fürbitte von Pfarrer Müller zu Elgg und mit Erlaubnis von Statthalter Hirzel, ""Praesidis des Ehegrichts"")",1
Künßli,1
Bleistiftnachtrag: + 1761,1
Schneiders in Kellen,2
"""Hß. Geörg""",1
ab Brodt-Egg der Pfarr Kurzdorff,1
von Wittenbach,1
Heinrich Markwalders sel. Sohn,1
"wohnhaft zu Jebsheim im Elsass (""Jipsen im Elsaß"")",1
"genannt ""Kruß""",4
"Prädikant (""Predicant"") zu Tägerwilen",1
"getraut zu Bözberg, mit Bewilligung des Ehegerichts",1
Lorenz Leutholds Sohn,1
Hat auch noch eine andere neben seiner Frau geschwängert.,1
"Nachtrag: ""Mort. den 2. 8br. 1780""",1
post octid. (vorheriger Eintrag am 8. Januar),1
Hans Baltassar Tubenman,1
"getraut zu Schwamendingen (""Schwabend."")",1
"späterer Zusatz: ""b. 10. Dec. 1775""",1
"nat. 1764, 23. 8br.",1
Franz Lipsen des Weibels Sohn,1
im dritten Grad blutsverwandt (100 Pfund Busse),1
Thöni Schurters Sohn,1
"""von Burgau der Gemeind OberGlatt im Toggenburg""",1
Hintersäss in Maschwanden,1
"genannt ""Schärer""",1
"auf Bitten des Pfarrers Töss, ""um minderer Kösten willen""",1
"getraut zu Niederwil AG (""zu Niderwyl, Amts Aarburg, laut Copulations Schein von dasigem Hrn. Pfr. Boßard"")",1
"getraut zu Dinhard (""zu Tynert"")",2
"""Jauhler""",1
Michlen,1
Grafschaftsfourier,1
im Mönchhoff,1
"getraut um 9 Uhr (""h. 9.""). [Das Ehegerichtsprotokoll vom 1. Okt. 1748 nennt ihn als ""Philipp Egg von Langen"" (YY 1.239, S. 308).]",1
"Hans Jacob Sünier, von Nods Terre de Diesse dans le Canton de Berne, Wachtmeister im Regiment Castellan in Diensten Ihro Königl. Majestät von Frankreich",1
Hanns Allwyer von Wylen uß dem Algeüw,1
Tönnis,1
"Mr., Schlosser. Er gab der Kirche wie Herr Vetter Ringgli [siehe Traueintrag vom 3. Mai 1706].",1
B. den 30. 8bre 1740,1
Landschreiber zu Andelfingen,3
Uli Andares,1
"Hanns Felix Schnebli von Stein am Rhein, ein Schriber, min Vetter",1
uß dem Herttenbücheli,1
[bapt.] 24. April 1773,1
"""ex Magistratus decreto"" ausserhalb der Gemeinde zu Henggart kopuliert",1
Hans Burners Sohn,1
ausführliche Bemerkung wegen ihrer Verwandtschaft im 4. und 3. Grad (mit Stammtafelskizze zur Verwandtschaft),1
Bapt. 11. 8br. 1755,1
"Dreher, ledig",1
ab dem Hoff,9
von Oetweil der Gemeind Würenlos,1
"Jakoben sel. ""des großen"" Sohn",1
"von Bassersdorf, Burger zu Biel",1
b. 19. Juli 1761,1
Cabels,1
"Beck (""der Begk"")",1
NB. Diese sind frühzeitig zusammen geschloffen.,1
mit Zeugnis des Diakons zu Predigern,1
Jorg Bruncker,1
Herzinger,1
"getraut 30. Aug. ""ob instantem diem precum""",1
Äppler,1
ab dem Bohl,1
"ussm Grütt, yetz aber sesshafft zu Etenhusen",1
Hans Grafen lediger Sohn,1
"getraut zu Schlatt (""permissu Superiorum"")",1
K. C.,1
"""Herr Joannes Alexander der Bierbruer""",1
B. den 29. 7bre 1726,2
cop. f. m. p. h. 6.,1
"Seckelmeister (""Sekelm."")",2
H. Andres Rüdlinger,1
D. Gabriel Gerwer,1
Hanßen Sohn,2
Hanß Beken sel. Sohn,1
Pfarrer zu Flaach,1
"""Antonius""",22
ein Proselyt von Underwalden,1
Heinr. sl.,1
Cuerlis v. hier,1
Bläsy,13
b. 5. März 1747,1
von Hämberg aus dem Toggenburg,1
"von ""Schneeberg in Sachsen""",1
Michel Demuthen Sohn,1
Engelin,1
von Ober Schlatt,1
sesshaft zu Bern,4
Bläsi,42
"""ab Karrers Hörnli""",1
"Sein Vater ""Heini Pur"" gibt ihm Herberge und verspricht, auf den Herbst ein Häuslein zu kaufen.",1
Taugenstein,2
von Bernang,1
"beim Abendgebet getraut, aus Erkenntnis des Ehegerichts und nach erfolgter Bestrafung",1
Bläse,1
Jörg Scheüwig,1
Knauss,1
auf Befehl des Ehegerichts in Buch eingesegnet,1
"""im Heüsberg""",1
"Hintersäss in Schaffhausen. Geplant war die Trauung in Herblingen am 4. Febr. 1748. ""NB. Sie waren allhier copulirt den 20. Fbr.""",1
Sigrist bei Sankt Peter,1
"Nachtrag: ""Mort. den 30. 9br. 1789.""",1
Bümelis,1
ab Feerenwallsperg,2
"dritte Ehe (""Tritogamos"")",1
Witwe,1
Dieses Ehepaar gehört nach Stäfen,1
"auff Albis, im neüen Hauß",1
"""von Malans auß Pündten""",1
Johannes Dolders sel. lediger Sohn,1
alt Seckelmeister,35
Hans Hesig(?),1
Sein Bruder Heinrich Nägeli heiratet am gleichen Tag.,1
"getraut zu Rein AG (""cop. zu Reyn bei Bruck"")",1
"das Ehebuch Grossmünster gibt ""M. Jacob Dürig"".",1
Zahl 7 auf Grund der Heiratstag-Abfolge ergänzt],1
von Rüty,1
Hs. Heinrichen,1
"Schmied im ""Feüerthal""",1
deß Küfers,1
Sein Bruder Hans Reimann heiratet am gleichen Tag.,1
Zengerli,1
"getraut zu Herblingen (""Erblingen"")",1
"natus [16]46, 2. April",1
"""Landfarer""",1
ab dem Riedhof der Pf. Nefttenbach,1
Jaggeli sel. Sohn,1
von Rüti,3
N. 12. Juni 1759,1
v. Zizishausen im Würtebergischen,1
"getraut zu Gebenstorf (""zu Gebistorf"")",1
von Rüte,1
"""Scheibli""",2
"""von Witgenspach im Algeüw""",1
"begehrten, in Richterswil am 11. März getraut zu werden (deshalb schrieb der Pfarrer an Präsident Landis um Erlaubnis).",1
B. den 28. Jan. 1721,1
"im dritten Grad verwandt (""ex mandato et permissione superiorum propter 3. gradum consanguinitatis."")",1
Brunnenmeisters Sohn,1
Jageli Biedermanns Sohn,1
b. 25. Dez. 1772,1
"""Leger""",1
Müllerknecht in der Lochmühle,1
"Pfarrer zu Bussnang (""Buslingen"")",1
"das Ehegericht verwies an den Rat, der die Trauung bewilligte",1
Sandwerfer [?],1
"von Oberschottikon, der Pfarr Ellg",1
getraut zu Zürich (in der Frühpredigt),2
Fry,97
aus dem Rehberg,1
"Hans Heinrichen sel., ""Lehenbauren"", Sohn",1
Peter Proventz von Blentz uß Franckrych,1
"getraut von Pfarrer Steinfels (""ohne Gesang u. Predigt, aber unter eingründigem Gebätt"")",2
ab der Häl,2
gnant Troli,1
"mit Erlaubnis von Pfarrer Cramer, Flaach",1
"""ab dem Hoff zu Gryffensee""",1
"""Mr. Henr. Këge""",1
Aberle,1
Jörg Goll,1
beim Pfarrhaus,1
testis D. Josias Waserus,1
"""auß dem unteren Rebstal""",1
"getraut zu Schwamendingen, mit Bewilligung",1
späterer Zusatz: Pfarrer zu Affeltrangen,1
"Sohn des Pfarrers (""Past. Fil."")",2
nat. 24. Aug. 1760,1
"Sein Bruder Hans Kaspar Schneider heiratet am gleichen Tag (""praeced. Frater""). Verkündet 30. Dez. 1787",1
cop. f. h. 9.,1
ward harnoch von sein Bruder erstochen.,1
alt Ehgaumer Heinrich Alders des Tischmachers lediger Sohn,1
