Info,Anzahl
ab der oberen Straß bey Zürich,1
"Hans Konraden, des Leutnants (""des Lieut."")",1
von Waldtshut,1
"""ab dem Walsperg""",1
Christophel Webers Tochter,1
Elsbeta Jäglin von Mülen,1
b. d. 2. Julii 1715,1
Rütlingerin,1
quae olim spurium habuerat.,1
"""v. Mattlikon der Pfarr Embrach""",1
Rietheim auß dem Wittenbergischen,1
Hans Eglis Tochter,4
bapt. d. 20. Nov. 1718,1
N. 23. Maj. 1754,1
[bapt.] den 11. Jan. 1728,1
"Nat. 1682, den 8. Jan.",1
"Anna Werlin ab der Eeg uß dem Thurgeüw unfeer von Vischingen, ghört in das Euwli zur Kilchen",1
"""nat. 1752 den 13ten Febr.""",1
baptis. in Templo Carol. 9. Jan. 1675,1
"am 6. April entlassen. Zweiteintrag auf S. 341 ohne Name des Bräutigams: Entlassungsschein (""Erlaßschein"") gegeben.",1
bapt. den 18. Nov. 1733,1
"auß der Rietmülli, bürtig v. Trüllickhen",1
auch unehrlich [Das vorher aufgeführte Paar musste am Samstag heiraten.],1
von Neüwaltorf,1
Bapt. d. 15. Jul. 1733,1
Witwe des Hans Jakob Benz,1
"""von Keiserberg Districts Colmar""",1
Text: Psalm [Nummer fehlt],1
[bapt.] 22. Juni 1727,1
bapt. 1673 d. 7°. 7bris,1
"get. den 10. May 1767, ad S. Coen. adm. auf Hl. Bättag 1784 im Schönenb[erg].",1
aus der Affholterscheür,3
uff Kilchberg,2
Thorate Grundleri,1
[bapt.] 13. Julii A°. 1679 nata,1
beide auß dem Wyl,1
gebürtig von Hünikon,1
bapt. den 25. Febr. 1707,1
bapt. d. 4. Oct. 1707,1
"""aus der Schipfi""",1
b. d. 7. Junii 1698,1
Datum des Dimissionsscheins,5
Leonhard Müllis Tochter,1
b. 8. Okt. 1759,1
"""nahm Abschied"". Zweiteintrag auf S. 350 als ""Löfflers sel."", ohne Name des Bräutigams.",1
bapt. 17. Aug. 1729,1
Kaspar Brändlis Tochter,1
Eltern: Jakob Hagenbucher und Barbara Schneider,1
"[Das Ehegerichtsprotokoll vom 6. Febr. 1748 nennt Bendlikon als Anna Schmids Herkunftsort (YY 1.239, S. 41).]",1
Peter Kägis sel. Tochter,2
Schneyder,1
"beide ""aus der Pfar Uster""",1
nat. 25. Jan. 1756,2
baptiz. d. 20. Winterm. 1712,1
b. 8. Okt. 1755,1
"""a. dem Kanton Bern, von Muhen, der Pfr. Entfelden""",1
Witwe des Hans Jakob Wegmann,1
nachträgliche Bemerkung),5
sJüngsten,2
Schnater,1
b. 26. Nov. 1771,1
mit Cathrina Grassen aus dem Brätigauw in Bündten,1
Anly Fry,1
"Eltern: Hans Heinrich Syfrig auf Brunnen, Elisabeth Näfeli, beide sel.",1
"Länner, ""Ferr Alltorff""",1
ab dem Berg zu Birmenstorff,1
nata den 17. 8bris 1709,1
NB. ohne Jungfr. Kranz,1
Madalen zu Wyden,1
nat. 15. Herbstm. 1758,1
"Herrn Untervogt Wehrlis ""andere"" Magd",1
"Hans Heinrich Briners sel., gewesenen Obermüllers und Landrichters, ledige Tochter",1
Nata den 7. April 1737,1
g[e]n[annt] das Guggellüßli,1
Nat. den 5ten Febr. 1736,1
"get. ""21. Martii 1717""",1
"Debus Rämis Witwe (""Debus Remins s. Witfr."")",1
b. 26. Nov. 1775,1
Witwe des Felix Widmer (getraut 1760),1
Herrn Diakon Heizen bei Frau Sabina Sibylla Faber von Heidelberg erzeugte Jf. Tochter,1
bapt. den 8. Jan. 1756,1
nat. d. 22. Jul. 1758,1
Barbal Banhuser,1
"Steinemann: ""ab der underen Straß""",1
bapt. 24. März 1748,1
Schwertzen in der Graffschaft Küssenberg,1
Spon[sa]. nat. 4. Febr. 1770,1
bapt. d. 11. 7br. 1740,1
Randnotiz: + Rengg 19.12.1825 (begr. Langnau 22.12.),1
Hartmann Grafen Tochter,1
Vronec,1
Mr. Hans Bachofners Tochter,1
"Witwe des Hans Dohner. Sie war zuvor mit Hans Brunner von Küsnacht verlobt. Er musste 30 Pfund Busse, sie aber 40 Pfund Busse und 100 Pfund Entschädigung an ihn zahlen (vgl. auch Ehegerichtsprotokoll vom 26. September 1695",1
Schlosser Wilhelm Thomanns sel. Tochter,1
Vroneg,6
beyde v. Hagenbuch der Pfar Aawangen,1
Vronek,2
des Hauptikers Tochter,1
Rhüdy,1
us der Pfarr Turbenthal,1
Bapt. d. 29. Junii 1719,1
ab dem Than in der Pfarr Oberwinterthur gelëgen,1
bapt. den 15. Aug. 1756,1
b. d. 24sten 7br. 1729,1
"absque C[orona]. V[irginali].""",1
b. 3. Aug. 1727,2
"nat. 1746, 16. 8br.",1
getaufft den 19. Mart. 1730,1
"Eggensperger, ""von Geissen Riedt""",1
bapt. den 12. Jener 1755,1
Hanß Urech Furrers Tochter,1
bapt. 1708 d. 15°. April,1
Ehgaumer Hans Jakob Briners ledige Tochter,1
get. d. 28. Oct. 1753,1
Herrschaftsrichter Salomon Schalchers Tochter,1
[bapt.] d. 19. Jun. 1740,1
bapt. 1. Aug. 1773,1
bapt. d. 31. Jul. 1768,1
Witwe des Marx Grob,1
Hans Heinrich Zollingers sel.,1
Hans Kuhnen Tochter,1
b. 31. März 1754,1
auß der Päppur,2
nata 1. Mey 1686,1
"Hirschenwirt (""Hirzenwirth"") Hans Jakob Schmids Tochter",1
von Berg am Weyer der Pfarrey Degerlen,1
getaufft den 15. Jener 1724,1
b. den 24ten MaII 1712,1
Untermagd allda [im Kloster],1
Richter Heinrich Schwarzen sel. Tochter,1
Witwe des stummen Malers Wüst,1
"beide ""von Dußlingen""",1
"Johannes Kellers sel., Elliker Schulmeisters (""Praecep. ellicon.""), Tochter",1
aus der Pfahr Affolteren,1
aus dem Schwendi,5
get. den 24. May 1759,1
"""aus der Pfar Bäretschw.""",1
Hans Jakob Lattmanns sel. Tochter,1
b. 26. Jul. 1767,1
Suggin,1
nata den 8ten May 1707,1
bapt. d. 31. 8br. 1728,1
B den 16. 9bre 1734,1
bapt. d. 17. Jan. [1734],1
"""Nat. 1741 den 2ten Augstm.""",1
Kaspar Lattmanns sel. Tochter,1
bapt. Predigern 12. August 1769,1
b. d. 2. Aug. 1744,1
"""von Rieten der Pfarr Zurzach""",1
Hs. Conr. Jak.,1
gebürtig von Egg,1
Margret Rafin,1
"Isaak Müllers, genannt ""Trümmelis"", Tochter",1
"""Mar. Fretz""",1
Pebia,1
bapt. 30. Nov. 1756,1
"v. Dachsleren, der Pf. Nieder-Wenningen",1
"""eine Tochter des seligen Hr. Pfrs. allhier""",1
Maria Rumin von Bäntzigen,1
"Witwe des alt Ehgaumers Jakob Brunner ""zu Limberg""",1
"""ex Mülli Kram der Pfarr Bäretschweil""",1
"auß der Bätt-baur, in der Pfarr Egk",1
aus dem Geeretschwyl,2
nata 12. Dec. 1769,1
Torli Oticker,1
Acherman,1
gebürtig von Neftenbach,2
"Witwe des Felix Hermatschweiler, gewesener Untervogt in Unterstrass",1
"""im Aettenberg""",1
Text: Prov. 10. 4.,1
geschieden von Heinrich Steinmann von Rifferswil,1
von Eschenmosen der Pfar Bülach,1
b. 27. 9br. 1680,1
Witwe des Wagners Hans Jakob Studer,1
"spuria von Jakob Eggli ""aus Dachsen, der Pfarr Lauffen""",1
B. den 25. 10bre 17[37] [Textverlust,1
Vater: Rudolf Syz sel.,1
bapt. d. 28. Jan. 1710,1
"Hans Meiers ""gnt. Adelis Hanß"" Tochter",1
b. 28. Sept. 1749. Ihr Attestat liegt in der Kirchenlade.,1
baptiz. d. 24. 7br. [17]56,1
"b. 1680, den 7. Merz",1
"auß der Pfahr Gahlingen, ""im Grüth""",1
B. 27. 7br. 1714,1
Ehgaumer Hans Schulthessen Tochter,1
diesmaliger Pfarrer daselbst ist Samuel Moser.,1
"Eltern: Heinrich Urmi sel., Barbara Funk",1
"""von Unter Öetweil, i. e. Otelfingen""",1
Schlat by Schafhußen,1
"Hans Heinrich Peters ""Toüfferlis"" Tochter. Sie will am 10.8. zu Frauenfeld heiraten.",1
"aus dem Rothenstein, der Pfarr Hinweil",1
Bapt. den 19. Nov. 1752,1
[aet.] 24,1
Hans Baumanns Witwe,1
"uß der Hangetten Wyß, der Pfarr Hinwyl",1
ab dem Waldsperg Bäretschwyler Gmeind,1
baptiz. d. 18. Febr. 1721,1
von Tannenkirch im Markgräffl. Badischen,1
"von Hünibach, der Pfarr Oberhofen, Bernergebieths",1
b. 2. Febr. 1731,1
b. 2. Febr. 1732,1
nat. 13. Febr. 1718,1
"Das Alter ""ward nit notificiert"".",1
"Wagner Heinrich Briners sel. Tochter von ""Altorff""",1
Dorfwächters Tochter. Tauf- und Kopulationsschein extradiert.,1
b. 2. Febr. 1739,1
Rudolf Groben sel. Tochter,1
Jagli Bären Tochter uß der LangenRüti,1
b. d. 7. Jul. 1726,2
bapt. die 2. Aug. 1668,1
"""flor. indig.""",3
"nat. 1731, 5. Mart.",1
Jakob Benzen Tochter. Nachtrag: Sind am 28. Juni 1798 wieder vom Ehegericht geschieden worden.,1
gnt. Schneiders,1
auf Lentzen Maaß,3
"""Nithard""",1
uß dem kleinen Andelfingen,1
Johanna Harff von Fanckfurt,1
Hans Ulrich Küblers Tochter,2
baptizata 26. April 1668,1
gnt. Bürlins Tochter,1
von Ostrach uss dem Schwabenland,1
us dem Burstal der Pfarr Vischenthal,1
Felix Hausers Tochter,1
Halden-Rudölflis,2
Bapt. den 2. Xbr. 1703,1
auß Örischwand,1
"bapt. d. 3. Augusti, 1727",1
Wältis Tochter im Grossholz,1
Matt auß dem Glarnerland,1
nat. d. 1. Febr. 712,1
baptis. den 6. Julji A° 1726,1
Niederkunft vor der Trauung,1
Wilhelmen des Naglers Tochter aus erster Ehe mit Elisabeth Abegg,1
Tiaschmachers,1
des Bikelschwarzen Tocht.,1
uß dem Bernet von Dietiken,1
getaufft den 9ten 9br. 1711,1
Mr. Heinrich Meiers des Schneiders Tochter,1
nata d. 12. Aug. 1688,1
Hortentia Wethli,1
"bapt. 1649, 29. April",1
Nat. den 10. Merz 1709,1
nata d. 6. Weinmonat 1720,1
Seber,1
B. den 6. Jun. 1723,1
bapt. den 28. Mar. 1728,1
Raif,1
"von Schotiken, Pfar Elgg",1
"""bapt. 24. Feb. [16]87""",1
"Eltern: Jakob Jucker, Magdalena Reif von Wetzikon",1
bapt. d. 3. Apr. 1738,1
Barbara Nüningeri von Neüwkilch,1
"Familienname ""Wetzstein"" auch in späterer Schrift.",1
bapt. 10ten 7bris 1713,1
"Nachtrag: ""nata 30. Martii 1690""",1
Bapt. 9. Aug. 1709,1
B. den 21. J... [Textverlust],1
nata den 4. 10ber 1729,1
b. den 25. Xbris 1748,1
N. 1757 den 1. Apprill,1
bapt. d. 28. 7ber 1732,1
Bapt. den 1. 8br. 1713,1
bapt. den 2ten Jun. 1710,1
b. d. 5ten Xbr. 1745,1
nata den 12ten Junii 1712,1
bapt. d. 17. Junii 1749,1
bapt. 19. Jun. 1754,1
bapt. den 6ten Aprill 1733,1
"v. Bettelhausen, der Pf. Gachnang",1
Witwe des Hans Heinrich Rüegg,1
Bapt. die 26ten 7br. 1706,1
nata d. 9. Maii 1686,1
[bapt.] d. 8. Apr. 1755,1
NB. Hat vor disem bey einem Papisten einen Banckert erzeügt gehabt.,1
"""von Kirchberg im Toggenb.""",1
Thriny,1
Eltern: Jakob Trachsler und Susanna Heusser,1
Nata 25. Maji 1698,1
Elßa Buman,1
uß dem Raaht,1
nat. d. 18. Mai 1718,1
Witwe des Rudolf Frei von Fehrenbach. 5 Gulden ins Kirchengut sind bezahlt.,1
Thrina,20
Fröuweler,1
Nachtrag: + 10.12.1818 (begr. 13.12.),1
get. den 13. Jenner 1738,1
Friederichs,1
Nata die 20. Jann. 1708,1
Rüdimanin,2
Thrini,5
Uelis,1
"Michels, Schirmvogts, Tochter",1
bapt. d. 14. Julii 1748,1
nata A° 1723 den 12. Xbris,1
bapt. d. 7. Aug. 1742,1
nata d. 6. Apr. 1730,1
"Eltern: Heinrich Bosshard, Barbara Rottmann (""Robmann"")",1
baptiz. den 26. April 1762,1
bapt. 17. Jun. 1764,1
Witwe des Jakob Meier,11
v. Dätweil der Pfar Andelfingen,1
"""Maria Catherina Kuhn, von Weisenburg, am Nordgau""",1
nat. 7. Nov. [17]56,1
B. 7. Junii 1711,1
Giengend ohne Krantz und Schappel zur Kirchen. Sei ware der Schwangerschaft halben schon auf dem Halben.,1
bapt. d. 23. 7br. 1682,1
B. den 28. Jun. 1728,1
"""v. Oberreuti der Pfr. Bülach""",1
"""von Dägerscha"" aus dem Thurgau",1
Impudici. B. infans d. 14. Mertz A°. 1706.,1
v. Unterötweil in der Pfarr Otelfingen,1
b. 15. Xber 1744,1
"""von Opfikon der Pfarr Kloten""",6
Lücke statt des Vornamens,1
"Wieder geschieden im April 1694, ""wylen das Weib zu ehlichem Byschlaf untüchtig erfunden.""",1
ab Aügsten,10
"""auf der Riesi der Pfr. Horgen""",1
N. 7. Sept. 1755,1
"""aus dem Schläppli""",3
Sponsa baptiz. d. 21. Jan. 1749,1
von Diepoltzau aus dem Rheintal,1
"nat. 1751, 18. Ap.",1
N. 7. Dec. [17]73,1
"Möriken in der Gemeinde Holderbank, Berner Gebiets",1
b. 1777 d. 26. Octobr.,1
sponsa extra thorum nata et baptiz. den 19. Mart. A°. 1707,1
Text Ps. 84.12,1
"Sie war ""ganz schwanger"".",1
Beider Bräute Vaters Bruder war Pfarrer in Neftenbach.,2
"Eltern: Jakob Baumann, Kleophea Wintsch",1
Niederschlatt,2
Heinrich Brändlis sel. Tochter,1
Hans Jakob Knechten sel. Tochter,1
Bapt. 23. 8br. 1757,1
von Bürglen,4
Bapt. d. 7. Maj. 1712,1
Jag Vaterlausen Tochter,1
b. den 13. Jan. 1770,1
Witwe des Hans Martin Demuth,1
von Urneschen us dem Land Appenzell,1
Eltern: Isaak Ruckstuhl und Katharina Barbara Friedrich,1
Heinrich Freien sel. Tocher,1
Bapt. 23. 8br. 1758,1
nat. den 5. 9brs. 1702,1
Nata den 19ten Junii 1744,1
von Oberschlatt bey Elgg,1
"Eltern: Heinrich Bolli, Schulmeister, Agnes Zoller, beide von Beringen",1
zu Salenstein,1
"Eltern: Hans Jakob Sutz, Verena Weinmann",1
"a. d. Leimhalden, Pfr. Egg",1
"Eltern: Johannes Abegg, Elisabeth Scheller. ""NB. der Bräutigam setzt sich bey s[eine]m. Schwiegervater an.""",1
Toggia,3
Moroffin,10
Vater: Michel Möckli,1
baptiz. den 10. 9br. a°. 1672,1
"Herrn Zunftmeister und Hardherr Brunners ""Jgfr. Tochter""",1
"v. Büesingen, Schaffhauser-Gebiets",1
Wysner,1
nat. 1761,4
"""Fr. Maria Bruppacher, Wittwe von Zürich de Ulrich"" [recte Elisabeth Bruppacher",1
im Löchli,1
Sie hatte ihm schon zuvor ein Kind geboren und es in Männedorf taufen lassen.,1
v. Ottenschwand,1
[bapt.] Jan. 1762,1
uneheliche Tochter von Jakob Rathgeb und Dorothea Schmid von Illnau,1
"""Reg. Tobler""",1
nat. d. 2. Jul. [1]758,1
N. 28. Sept. 1762,1
"beide ""aus der Egglen""",2
von Mätmenstetten uß der Kilchhöri Embrach,1
Witwe des Wachtmeisters Leonhard Abegg,1
"Text: ""Prov. XIV. 13.""",1
in der Wurütthe,1
b. 5. Xbre 1762,1
von Dikbuch der Gemeinde Elgg,1
baptizata den 5. Novemb. 1730,1
Herrn Amtmann Joh. Kaspar Burkharden Tochter,1
"""aus dem Hard zu Zürich""",1
"""von Chur, aus Bündten""",1
ab Eggetspüel der Pfr. Wengi,1
Vogt Hans Peters Tochter,1
"""Jgr."" [Jäger]",1
N. 25. Febr. 1741,1
Heinrich Lienhards Tochter,1
Hans Hofstetters Tochter,1
bapt. 12. Merz 1752,1
nat. 19. Jan. 1738,1
Bikelmann,1
get. 10. Weinm. 1738,1
bapt. Grossmünster 14. März 1764,1
"""Susanna Steffani vom Hirschli"" ""conc. et cop. frater et gener Herr Pfr. Ulrich ab Üticken in Apoc. 19. v. 7,8.""",1
nat. d. 2. Mart. 1727,1
Witwe des Landrichters Schmid von Wangen,1
"""NB. 20 Wochen gravida.""",1
"""unter dem Bogen der Pfarr Sternenberg""",2
bapt. den 4. Decembr. 1764,1
baptiz. 5. Okt. 1732,1
N. Ei ancillata et ab eo compreßa.,1
Johannes Wuhrmanns sel. ledige Tochter,2
"Bapt. 1750, 8. 9br.",1
ancilla gravida,1
"""nata 1714. den 31. Maji""",1
in der Widmen,1
v. Wilberg,1
n. den 5. Nov. 1758,1
"Eltern: Johannes Stüdli, Elisabeth Diezi (""Diezeni"")",1
Starb in der gleichen Woche am 16. Februar.,1
Bapt. 29. Aug. 1706,1
b. 14. Aug. [17]63,1
"""von Stberg""",1
Vogt Walders Tochter,1
B. den 24. 8bre 1745,1
"Jf. [Die Abschrift (VIII.C. 25.) gibt ergänzend ""vom Regenbogen"".]",1
Witwe des Joachim Keller,1
Elsi Kindimann,1
"""von Udorff""",1
alt Ehgaumer Heinrich Hintermanns Tochter,1
"""Öhlhansen Tochter""",1
Bapt. d. 3. Xbr. 1730,1
"Thrynle Funck""",1
B. den 17ten Febr. 1744,1
"Margreta Burin, von Seengen im Bernbiet",1
Ulrich Fischers Wirten Tochter,1
Witwe des Felix Fehr von Sulzbach,1
Witwe des Salomon Meier ab dem Geissberg,1
"Nat. 1724, 2. Julii",1
B. den 7bre 1719,1
Hapchen,2
aus dem Letzirey,1
B. 1. Jenner 1697 zu Fällanden,1
Nat. 25. Mart. 1743,1
Nat. 3. 9bris 1765,1
Sanchi,1
"Witwe des Felix Kunz von ""Visibachs""",1
Kaspar Schmids Tochter,1
war ein Papistin,3
bpt. d. 2. Maii 1752,1
"Taufzeugen: Johannes Hörnlimann von Münchwilen, Anna Widmer von Möriswang (""Mörschwangen"")",1
"von Mattliken, der Pfarr Embrach",1
"Eltern: Jakob Meier, Margaretha Illi",1
Frehna Keller,1
N. et B. 19. Jan. 1776,1
"Text: ""Prov. 31, Vers 30 b.""",1
bapt. d. 30. Aug. 1716,1
"Maria Stukin, von Stoken, us dem Schwabenland",1
b. 6. Dec. 1775,1
"""Meistershusen""",1
"""beyde Verburgerte""",1
Obiit 1636.,1
b. 25. 7br. 1718,1
bapt. d. 14. Jun. 1744,1
Bapt. 30. 7br. 1766,1
jezund zu Popelsen,1
Bapt. den 12. Apr. 1677 zu Zürich bei St. Peter,1
Anna Heist Äepplin,1
"""von Hauptwyl, der Pfarr Bischoffzell""",1
bapt. den 28. Februarii 1717,1
b. 29. Nov. 1733,1
bap[t]iz. den 31. Xber 1747,1
Jakob Stricklers sel. Tochter,1
[B.] 21. 7ber 1700,1
b. 29. Nov. 1739,2
Ulrich Morfen sel. Tochter,1
nata d. 2. Nov. 1727,1
b. d. 26sten Aug. 1753,1
"Nat. 1725. ""Diese kam aus der oberen Stuben, mußte sich vor lobl. Wundgeschau stellen, wurde für rein erklährt, brachte mit an ererbtem das halbe Fleisch nebst 7 Zeichen.""",1
Elsbeth Ällikon,1
Schielerin,1
Spon[sa]. nat. den 23. Juni 1778,1
Bapt. d. 18. 8br. 1750,1
Bapt. den 23. 7bris 1755,1
Heinrichs genannt Teyßen Tochter,1
b. 27. Febr. 1729,1
"Elisabeth, 9.12.1770.",1
bapt. d. 10. Xbrs. 1752,1
auß der Gemeind Rüschliken,1
b. 27. Febr. 1724,1
v. Herzogen Buchsee im Oberamt Wangen des Cant. Berns,1
bapt. d. 6. Maji 1742,1
Schmid,1
im Teufenbach zu Horgen,1
Bapt. d. 4. Apr. 1736,1
b. d. 9. Jun. 1725,1
bapt. d. 13. Aprill 1727,1
baptiz. 22. Juli 1714,1
D. 3. Mertz baptizatus.,1
nat. 1746 den 28ten Aug.,1
kam im Tüe[c]hli,1
"Jörg Stauben im ""Bächenmos"" filia, hat den Abschied genommen",1
von Hünerstetten,1
b. 15. 7br. 1709,2
ab Gubeln,1
baptiz. den 5ten Xbr. 4... [Textverlust am Seitenrand],1
Khäl,1
"Hans Sennen aus Finsternau (""dermahlen"" sesshaft im Rüeggental der ""Pfr."" Bäretswil) Tochter",1
dubia,1
uß dem Vischenthal,1
Sponsa baptizat. auf Hemberg im Toggenburg d. 1. Febr. A. 1731,1
"Eltern: Hans Ulrich Müller, Anna Wuhrmann",1
nata d. 13. Martii 1701,1
Pfarrerstochter,2
Bapt. 25. Febr. 1748,1
"Witwe des Herrn Ammann Stefan Zingg von Leimbach, ""Sulger Gemeind""",1
von Hooff der Pfarr Gachlingen,1
Adelschwil,2
"""im Scheürli bey Bäretschwyl""",1
"""Radmann""",1
Nata d. 27. Aprili ao. 1681.,1
uß dem Asp,2
Bapt. den 23. Jul. 1771,1
"von Weingarten der Pfarrey Lomis""",1
Witwe Herrn Kammerer sSchaufelberger von Rafz,1
"Hans Stüssis, alt Schulmeisters, Tochter",1
Eltern: Hans Konrad Ernst und Elisabeth Wuhrmann,1
"Hans Martins ""gnt. Prinzen"" sel. Tochter",1
baptiz. den 5. Jan. 1727,1
"Hans Peter Meilis ""des Bauren"" filia",1
von Landtzacher uß der Herrschafft Grüeningen,1
"Eltern: Jakob Lattmann, Elisabeth Peter",1
"Eltern: Kaspar Isler, Anna Rüegg",1
Christiana Stettbachin,1
Lienhards sel. Tochter,1
"nat. 6. Jan. 1734. Zweiteintrag in E III 106.2, S. 329 (mit weniger Angaben",1
von Deniken der Pfarr Dälliken,1
des Amts- und Dorfseckelmeisters Tochter,2
Raffenspurg,1
"""Im Thüchlin""",1
hatte zuvor ein uneheliches Kind bei Wolfgang Stoll von Winterthur,1
Ulrich Kuhnen sel. Tochter,1
Witwe des Herrn Landvogt Ziegler,1
Ratsherr Heinrichs Tochter,1
Tochter des Pfarrers beim Fraumünster,1
bapt. 28. Augstm. 1766,1
Grüblin,2
"Eltern: Johannes Künzli, von Gossau, sesshaft bei der Althoos (Affoltern bei Zürich), Susanna Lienhard, von Teufen",1
Heini Jacoben Tochter,2
Jakob Lutzen sel.,1
B. 22. 8br. 1713,1
bapt. d. 1. 8br. 1752,1
"""T[ext]. I. Cor. XVI:14.""",1
Buchen uß der Enßberger Herrschafft,1
Büehelmeyerin,1
"aus der Posch, der Pfarr Bubikon",1
[Herkunftsort nachträglich eingefügt],1
ab dem Walsperger,1
"""vom Reech""",2
von Wyndlen,1
nat. den 16ten Oct. 1759,1
"""T[ext]. Ps. 25:12,13.""",1
Merckin,6
nata den 15ten Jan. 1708,1
geschieden von Hafner Heinrich Ammann in Zürich,1
nat. ... [1750],1
N. 31. Dec. 1752,1
nata d. 27. 8br. 1726,1
"""von Bertschikon der Pfarr Gachnang""",1
b. den 7. Jul. 1715,1
"""Gab abgericht.""",1
baptiz. 22ten 9br. 1733,1
b. 12. 9br. 1769,1
"[Bapt.] ""A°. 1712""",1
"""v. Kollbrunnen der Pfr. Zell""",1
N. et B. 11. 9br. 1764,1
bapt. den 20. 7bris 1713,1
bapt. den 20. 7bris 1716,1
ab der Blatten der Pfarr Humbrechtikon,1
getauft 25. Febr. 1723,1
"""Oberhaußen, der Pfarr Klotten""",1
"Herrn Leutnant Hans Heinrich Toggenburgers, gewesenen Landrichters und Vogts, sel. Tochter",1
Zwallen,1
Helgin,1
"""Hur""",1
Cathrina Pürin,1
Witwe des Steuermeiers Jakob Egg,1
bapt. Sankt Peter 7. Sept. 1765,1
Bapt. den 22. Jun. 1744,1
b. d. 1. Jan. 1735,1
Margelfingen bj Zell [bei Radolfszell],1
baptis. 10. Augusti 1714,1
"von Hagenbuch ""Aaw[anger]. Theil""",1
bapt. 17. Apr. 1728,1
im Oberen Gfäll,3
Stephen,1
Witwe des Forsters Jakob Benz,1
nat. den 20sten Jun. 1775,1
Winterberg der Pfarr Illnouw,1
bapt. 26. Xbr. 1757,1
Nata 1768 den Junii,1
bapt. 26. Xbr. 1755,1
"""von Mettmenteüffen der Pfarr Rorbass""",1
"Barbara Käßman, von Hohetwiel",1
Hans Jakoben an der Spitzen Tochter,1
Jakob Schönenbergers sel. Tochter,3
b. 21. Jan. 1770,1
b. 14. Jan. 1742,1
gb. den 17. Augst. 1673,1
im hinderen Wydenbach,1
Jochem Greuters sel. Tochter,1
"Ammann Stuckis sel. von ""Büren auß dem Bernergebiet"" Tochter",1
"Tochter des Pfarrers von Greifensee (""meine herzlich gel. Tochter"")",1
B. den 25. Febr. 1720,1
"""Ohnmutin""",1
Margret Hasin,1
B. den 25. Febr. 1725,1
b. den 13. August. 1769,1
bapt. d. 23. Aug. 1733,1
auf dem Pohl,1
Witwe des Ulrich Rathgeb,1
nata im Febr. A°. 1743,1
"""von Weieren der Pfarr Aadorff im Turgaü""",1
von Iningen aus dem Herzogthumb Wirtenberg im Auracher Ambt,1
"Eltern: Marx Schaufelberger, Regula Hug (""Haug"")",1
baptiz. 10ten Aug. 1764,1
"Heinrichen sel. Tochter. Die 5 Gulden Einzugsgeld wurden bezahlt, laut Quittung vom 9. Aug. 17609 von Kirchmeier Stehli.",1
"""ab dem Klupff""",1
beym Stäg der Pfarrey Fischenthal,1
v. Freyenstein Pfr. Rorbaß,1
auf dem Esel,2
"Elsbethlin Schenckel, Klyhansen uff dem Kelnhof jüngstes l. Töchterli",1
"""von Opfiken, der Pfarr Kloten",1
wohnt zu Hirslanden,1
nata den 19. Aug. 1708,1
"""Behört auf Pfingste[n] 1786.""",1
Haarmeierin,1
"""v. Rüdlingen der Pf. Buchberg Schafhausergebiets""",1
Rudolf Guten sel. Tochter,2
Hans Steiners Witwe,1
n. d. 29ten Julii 1711,1
Obiit 1651.,1
aus dem Linden-Holz,1
alten Vogts-Richters filia,1
us dem Niderland,1
absque corollis,2
von Itsykon,1
"""von Herten oder eigentlich Altikon""",1
Klingelmeier,1
"Herrn Ludimoderatoris sel. ""Jf. Tochter""",1
W.,2
von Oberhausen der Pfar Kloten,1
Bechtold,6
Verena Stuntzin von Lengnouw,1
praemat. concubitus,1
Waldermann,1
B. in Lauffen 26. 9br. 1686,1
Weiler,5
Später angebrachter Hinweis: I 227,1
Später angebrachter Hinweis: I 224,1
Stähelin,3
Anges,2
Nata 30. 8br. 1692,1
Witwe des Burkhard Hürlimann,1
"Eltern: Heinrich Büchi sel. und Anna Barbara Truninger (""Hüninger"")",1
nat. 1735 den 24. 8br.,1
bapt. 18. Sept. 1774,2
"""Egli""",1
"Eltern: Jakob Hegi, Margaretha Schneider",1
bapt. den 19. Febr. 1758,1
Weißen,1
Heinrichen Tochter,93
von Niderurnen auß Canton Glarus,1
Bapt. d. 25. Xbr. 1740,1
Brugbacher,4
Bapt. den 11ten Febrii 1746,1
bapt. d. 3. Aug. 1728,1
Elsa Moß,1
aus dem Hegi,8
beyde von Muhren der Pfarr Sulgen,1
"aus dem Hard der ""Pfarr"" Weinfelden",1
"Rudolfs Tochter, aet. 27",1
n. b. 31. Jan. [1]768,1
Witwe des Hans Felix Bosshard,1
"""im 50 Jahr ihres Alters""",1
aet. 38 Jahr quippe baptizata die 20. Januar 1728 (laut Schein von Pfarrer Nüscheler daselbst),1
Öfelis Tochter,2
